station_id,latitude,longitude,upstream_pfas_facility_count,nearest_pfas_facility_km,watershed_area_km2,pct_urban,mean_annual_flow_m3s,stream_order,month,water_pfas_ng_l
seg_0054,44.48,-88.02,1,2.4820354550246257,738.2231499137786,17.9,44.3,3,3,95.0
seg_0054_m0,44.48,-88.02,1,2.4820354550246257,738.2231499137786,17.9,44.3,3,1,269.9
seg_0054_m3,44.48,-88.02,1,2.4820354550246257,738.2231499137786,17.9,44.3,3,4,183.3
seg_0054_m6,44.48,-88.02,1,2.4820354550246257,738.2231499137786,17.9,44.3,3,7,125.5
seg_0054_m9,44.48,-88.02,1,2.4820354550246257,738.2231499137786,17.9,44.3,3,10,104.4
seg_0055,44.46,-88.03,1,0.0,582.8548291747198,19.0,27.6,4,1,80.0
seg_0055_m0,44.46,-88.03,1,0.0,582.8548291747198,19.0,27.6,4,1,226.6
seg_0055_m3,44.46,-88.03,1,0.0,582.8548291747198,19.0,27.6,4,4,154.7
seg_0055_m6,44.46,-88.03,1,0.0,582.8548291747198,19.0,27.6,4,7,105.8
seg_0055_m9,44.46,-88.03,1,0.0,582.8548291747198,19.0,27.6,4,10,86.1
seg_0056,44.44,-88.04,1,2.482035455025331,983.1536553573127,17.9,60.9,5,12,55.0
seg_0056_m0,44.44,-88.04,1,2.482035455025331,983.1536553573127,17.9,60.9,5,1,155.2
seg_0056_m3,44.44,-88.04,1,2.482035455025331,983.1536553573127,17.9,60.9,5,4,106.3
seg_0056_m6,44.44,-88.04,1,2.482035455025331,983.1536553573127,17.9,60.9,5,7,74.2
seg_0056_m9,44.44,-88.04,1,2.482035455025331,983.1536553573127,17.9,60.9,5,10,59.5
seg_0057,44.42,-88.05,1,4.9640709100492515,1158.1707312570263,19.9,71.2,4,10,35.0
seg_0057_m0,44.42,-88.05,1,4.9640709100492515,1158.1707312570263,19.9,71.2,4,1,99.3
seg_0057_m3,44.42,-88.05,1,4.9640709100492515,1158.1707312570263,19.9,71.2,4,4,67.9
seg_0057_m6,44.42,-88.05,1,4.9640709100492515,1158.1707312570263,19.9,71.2,4,7,46.5
seg_0057_m9,44.42,-88.05,1,4.9640709100492515,1158.1707312570263,19.9,71.2,4,10,38.0
seg_0058,44.4,-88.06,1,7.4461063650745825,1083.3549865862228,14.6,64.0,5,3,22.0
seg_0058_m0,44.4,-88.06,1,7.4461063650745825,1083.3549865862228,14.6,64.0,5,1,62.3
seg_0058_m3,44.4,-88.06,1,7.4461063650745825,1083.3549865862228,14.6,64.0,5,4,42.8
seg_0058_m6,44.4,-88.06,1,7.4461063650745825,1083.3549865862228,14.6,64.0,5,7,29.3
seg_0058_m9,44.4,-88.06,1,7.4461063650745825,1083.3549865862228,14.6,64.0,5,10,23.7
seg_0059,43.04,-87.88,1,4.7093311627025845,1263.7491420402857,62.4,74.1,3,3,30.0
seg_0059_m0,43.04,-87.88,1,4.7093311627025845,1263.7491420402857,62.4,74.1,3,1,84.1
seg_0059_m3,43.04,-87.88,1,4.7093311627025845,1263.7491420402857,62.4,74.1,3,4,57.7
seg_0059_m6,43.04,-87.88,1,4.7093311627025845,1263.7491420402857,62.4,74.1,3,7,39.5
seg_0059_m9,43.04,-87.88,1,4.7093311627025845,1263.7491420402857,62.4,74.1,3,10,31.7
seg_0060,43.03,-87.87,1,3.1395541084693193,740.5434367726386,58.8,38.7,3,2,50.0
seg_0060_m0,43.03,-87.87,1,3.1395541084693193,740.5434367726386,58.8,38.7,3,1,140.2
seg_0060_m3,43.03,-87.87,1,3.1395541084693193,740.5434367726386,58.8,38.7,3,4,96.0
seg_0060_m6,43.03,-87.87,1,3.1395541084693193,740.5434367726386,58.8,38.7,3,7,65.1
seg_0060_m9,43.03,-87.87,1,3.1395541084693193,740.5434367726386,58.8,38.7,3,10,53.8
seg_0061,43.02,-87.86,1,1.5697770542349385,1381.9633717246725,55.7,84.0,4,9,70.0
seg_0061_m0,43.02,-87.86,1,1.5697770542349385,1381.9633717246725,55.7,84.0,4,1,196.9
seg_0061_m3,43.02,-87.86,1,1.5697770542349385,1381.9633717246725,55.7,84.0,4,4,133.8
seg_0061_m6,43.02,-87.86,1,1.5697770542349385,1381.9633717246725,55.7,84.0,4,7,92.9
seg_0061_m9,43.02,-87.86,1,1.5697770542349385,1381.9633717246725,55.7,84.0,4,10,74.7
seg_0062,43.01,-87.85,1,0.0,1016.7188536850307,57.1,55.6,4,12,55.0
seg_0062_m0,43.01,-87.85,1,0.0,1016.7188536850307,57.1,55.6,4,1,155.0
seg_0062_m3,43.01,-87.85,1,0.0,1016.7188536850307,57.1,55.6,4,4,104.7
seg_0062_m6,43.01,-87.85,1,0.0,1016.7188536850307,57.1,55.6,4,7,73.0
seg_0062_m9,43.01,-87.85,1,0.0,1016.7188536850307,57.1,55.6,4,10,58.7
seg_0063,42.99,-87.84,1,2.48203545502392,256.02700655132446,58.0,9.4,2,9,35.0
seg_0063_m0,42.99,-87.84,1,2.48203545502392,256.02700655132446,58.0,9.4,2,1,98.1
seg_0063_m3,42.99,-87.84,1,2.48203545502392,256.02700655132446,58.0,9.4,2,4,67.2
seg_0063_m6,42.99,-87.84,1,2.48203545502392,256.02700655132446,58.0,9.4,2,7,45.8
seg_0063_m9,42.99,-87.84,1,2.48203545502392,256.02700655132446,58.0,9.4,2,10,37.4
seg_0064,42.98,-87.83,1,4.002161915764888,1117.53289145966,55.5,67.3,1,1,22.0
seg_0064_m0,42.98,-87.83,1,4.002161915764888,1117.53289145966,55.5,67.3,1,1,62.0
seg_0064_m3,42.98,-87.83,1,4.002161915764888,1117.53289145966,55.5,67.3,1,4,41.8
seg_0064_m6,42.98,-87.83,1,4.002161915764888,1117.53289145966,55.5,67.3,1,7,28.8
seg_0064_m9,42.98,-87.83,1,4.002161915764888,1117.53289145966,55.5,67.3,1,10,23.2
seg_0065,41.7,-87.42,1,7.4461063650745825,1295.6861509467685,60.5,73.6,5,4,40.0
seg_0065_m0,41.7,-87.42,1,7.4461063650745825,1295.6861509467685,60.5,73.6,5,1,38.9
seg_0065_m3,41.7,-87.42,1,7.4461063650745825,1295.6861509467685,60.5,73.6,5,4,34.6
seg_0065_m6,41.7,-87.42,1,7.4461063650745825,1295.6861509467685,60.5,73.6,5,7,42.9
seg_0065_m9,41.7,-87.42,1,7.4461063650745825,1295.6861509467685,60.5,73.6,5,10,39.7
seg_0066,41.68,-87.43,1,4.9640709100492515,933.9397645129793,67.7,58.8,5,12,75.0
seg_0066_m0,41.68,-87.43,1,4.9640709100492515,933.9397645129793,67.7,58.8,5,1,71.9
seg_0066_m3,41.68,-87.43,1,4.9640709100492515,933.9397645129793,67.7,58.8,5,4,64.1
seg_0066_m6,41.68,-87.43,1,4.9640709100492515,933.9397645129793,67.7,58.8,5,7,79.1
seg_0066_m9,41.68,-87.43,1,4.9640709100492515,933.9397645129793,67.7,58.8,5,10,74.2
seg_0067,41.66,-87.44,1,2.4820354550246257,326.6363337614541,67.4,17.6,2,12,110.0
seg_0067_m0,41.66,-87.44,1,2.4820354550246257,326.6363337614541,67.4,17.6,2,1,106.9
seg_0067_m3,41.66,-87.44,1,2.4820354550246257,326.6363337614541,67.4,17.6,2,4,95.0
seg_0067_m6,41.66,-87.44,1,2.4820354550246257,326.6363337614541,67.4,17.6,2,7,117.0
seg_0067_m9,41.66,-87.44,1,2.4820354550246257,326.6363337614541,67.4,17.6,2,10,110.9
seg_0068,41.64,-87.45,1,0.0,866.2251628178759,64.9,44.5,2,3,85.0
seg_0068_m0,41.64,-87.45,1,0.0,866.2251628178759,64.9,44.5,2,1,81.4
seg_0068_m3,41.64,-87.45,1,0.0,866.2251628178759,64.9,44.5,2,4,72.9
seg_0068_m6,41.64,-87.45,1,0.0,866.2251628178759,64.9,44.5,2,7,91.3
seg_0068_m9,41.64,-87.45,1,0.0,866.2251628178759,64.9,44.5,2,10,85.9
seg_0069,41.62,-87.46,1,2.4820354550246257,947.7770825972764,59.0,57.0,1,5,50.0
seg_0069_m0,41.62,-87.46,1,2.4820354550246257,947.7770825972764,59.0,57.0,1,1,47.6
seg_0069_m3,41.62,-87.46,1,2.4820354550246257,947.7770825972764,59.0,57.0,1,4,43.1
seg_0069_m6,41.62,-87.46,1,2.4820354550246257,947.7770825972764,59.0,57.0,1,7,53.7
seg_0069_m9,41.62,-87.46,1,2.4820354550246257,947.7770825972764,59.0,57.0,1,10,49.9
seg_0070,41.6,-87.47,1,4.9640709100492515,397.2825549218301,59.6,16.0,4,12,28.0
seg_0070_m0,41.6,-87.47,1,4.9640709100492515,397.2825549218301,59.6,16.0,4,1,27.4
seg_0070_m3,41.6,-87.47,1,4.9640709100492515,397.2825549218301,59.6,16.0,4,4,23.9
seg_0070_m6,41.6,-87.47,1,4.9640709100492515,397.2825549218301,59.6,16.0,4,7,30.1
seg_0070_m9,41.6,-87.47,1,4.9640709100492515,397.2825549218301,59.6,16.0,4,10,28.1
seg_0071,43.09,-86.19,2,6.279108216937524,1260.9933904244776,16.8,75.5,4,5,25.0
seg_0071_m0,43.09,-86.19,2,6.279108216937524,1260.9933904244776,16.8,75.5,4,1,69.6
seg_0071_m3,43.09,-86.19,2,6.279108216937524,1260.9933904244776,16.8,75.5,4,4,46.8
seg_0071_m6,43.09,-86.19,2,6.279108216937524,1260.9933904244776,16.8,75.5,4,7,32.3
seg_0071_m9,43.09,-86.19,2,6.279108216937524,1260.9933904244776,16.8,75.5,4,10,25.5
seg_0072,43.07,-86.21,2,3.1395541084693193,973.6668928055537,13.4,56.5,2,1,45.0
seg_0072_m0,43.07,-86.21,2,3.1395541084693193,973.6668928055537,13.4,56.5,2,1,124.7
seg_0072_m3,43.07,-86.21,2,3.1395541084693193,973.6668928055537,13.4,56.5,2,4,84.6
seg_0072_m6,43.07,-86.21,2,3.1395541084693193,973.6668928055537,13.4,56.5,2,7,57.6
seg_0072_m9,43.07,-86.21,2,3.1395541084693193,973.6668928055537,13.4,56.5,2,10,45.6
seg_0073,43.05,-86.23,2,0.0,338.7125331465235,13.4,18.6,1,8,65.0
seg_0073_m0,43.05,-86.23,2,0.0,338.7125331465235,13.4,18.6,1,1,181.4
seg_0073_m3,43.05,-86.23,2,0.0,338.7125331465235,13.4,18.6,1,4,121.3
seg_0073_m6,43.05,-86.23,2,0.0,338.7125331465235,13.4,18.6,1,7,83.4
seg_0073_m9,43.05,-86.23,2,0.0,338.7125331465235,13.4,18.6,1,10,67.4
seg_0074,43.03,-86.24,2,2.48203545502392,262.3910135942573,11.9,13.8,2,8,50.0
seg_0074_m0,43.03,-86.24,2,2.48203545502392,262.3910135942573,11.9,13.8,2,1,139.2
seg_0074_m3,43.03,-86.24,2,2.48203545502392,262.3910135942573,11.9,13.8,2,4,94.4
seg_0074_m6,43.03,-86.24,2,2.48203545502392,262.3910135942573,11.9,13.8,2,7,63.5
seg_0074_m9,43.03,-86.24,2,2.48203545502392,262.3910135942573,11.9,13.8,2,10,52.0
seg_0075,43.01,-86.25,2,4.9640709100492515,724.5058707784177,14.4,40.5,1,9,30.0
seg_0075_m0,43.01,-86.25,2,4.9640709100492515,724.5058707784177,14.4,40.5,1,1,83.0
seg_0075_m3,43.01,-86.25,2,4.9640709100492515,724.5058707784177,14.4,40.5,1,4,56.3
seg_0075_m6,43.01,-86.25,2,4.9640709100492515,724.5058707784177,14.4,40.5,1,7,38.3
seg_0075_m9,43.01,-86.25,2,4.9640709100492515,724.5058707784177,14.4,40.5,1,10,31.0
seg_0076,42.55,-86.08,1,10.23369434759538,1079.310568710968,12.5,59.8,5,3,30.0
seg_0076_m0,42.55,-86.08,1,10.23369434759538,1079.310568710968,12.5,59.8,5,1,83.0
seg_0076_m3,42.55,-86.08,1,10.23369434759538,1079.310568710968,12.5,59.8,5,4,56.7
seg_0076_m6,42.55,-86.08,1,10.23369434759538,1079.310568710968,12.5,59.8,5,7,38.4
seg_0076_m9,42.55,-86.08,1,10.23369434759538,1079.310568710968,12.5,59.8,5,10,31.1
seg_0077,42.53,-86.11,1,6.279108216936966,658.995027268819,15.5,37.9,2,3,55.0
seg_0077_m0,42.53,-86.11,1,6.279108216936966,658.995027268819,15.5,37.9,2,1,152.7
seg_0077_m3,42.53,-86.11,1,6.279108216936966,658.995027268819,15.5,37.9,2,4,103.7
seg_0077_m6,42.53,-86.11,1,6.279108216936966,658.995027268819,15.5,37.9,2,7,70.3
seg_0077_m9,42.53,-86.11,1,6.279108216936966,658.995027268819,15.5,37.9,2,10,57.3
seg_0078,42.51,-86.13,1,3.139554108468762,503.82633917865735,16.0,27.7,3,3,80.0
seg_0078_m0,42.51,-86.13,1,3.139554108468762,503.82633917865735,16.0,27.7,3,1,222.2
seg_0078_m3,42.51,-86.13,1,3.139554108468762,503.82633917865735,16.0,27.7,3,4,151.0
seg_0078_m6,42.51,-86.13,1,3.139554108468762,503.82633917865735,16.0,27.7,3,7,102.3
seg_0078_m9,42.51,-86.13,1,3.139554108468762,503.82633917865735,16.0,27.7,3,10,82.5
seg_0079,42.49,-86.15,1,0.0,1197.0359234329035,16.6,67.3,3,11,65.0
seg_0079_m0,42.49,-86.15,1,0.0,1197.0359234329035,16.6,67.3,3,1,179.9
seg_0079_m3,42.49,-86.15,1,0.0,1197.0359234329035,16.6,67.3,3,4,121.9
seg_0079_m6,42.49,-86.15,1,0.0,1197.0359234329035,16.6,67.3,3,7,82.5
seg_0079_m9,42.49,-86.15,1,0.0,1197.0359234329035,16.6,67.3,3,10,66.7
seg_0080,42.47,-86.16,1,2.4820354550246257,1313.4621685303055,19.9,76.0,1,7,40.0
seg_0080_m0,42.47,-86.16,1,2.4820354550246257,1313.4621685303055,19.9,76.0,1,1,111.7
seg_0080_m3,42.47,-86.16,1,2.4820354550246257,1313.4621685303055,19.9,76.0,1,4,74.6
seg_0080_m6,42.47,-86.16,1,2.4820354550246257,1313.4621685303055,19.9,76.0,1,7,50.9
seg_0080_m9,42.47,-86.16,1,2.4820354550246257,1313.4621685303055,19.9,76.0,1,10,41.4
seg_0081,42.45,-86.17,1,4.9640709100492515,719.7055426474512,16.4,36.0,3,6,25.0
seg_0081_m0,42.45,-86.17,1,4.9640709100492515,719.7055426474512,16.4,36.0,3,1,69.5
seg_0081_m3,42.45,-86.17,1,4.9640709100492515,719.7055426474512,16.4,36.0,3,4,46.9
seg_0081_m6,42.45,-86.17,1,4.9640709100492515,719.7055426474512,16.4,36.0,3,7,31.7
seg_0081_m9,42.45,-86.17,1,4.9640709100492515,719.7055426474512,16.4,36.0,3,10,25.8
seg_0082,43.27,-86.23,2,4.964070910049957,526.2857854569293,16.6,28.3,4,8,18.0
seg_0082_m0,43.27,-86.23,2,4.964070910049957,526.2857854569293,16.6,28.3,4,1,50.2
seg_0082_m3,43.27,-86.23,2,4.964070910049957,526.2857854569293,16.6,28.3,4,4,33.5
seg_0082_m6,43.27,-86.23,2,4.964070910049957,526.2857854569293,16.6,28.3,4,7,22.8
seg_0082_m9,43.27,-86.23,2,4.964070910049957,526.2857854569293,16.6,28.3,4,10,18.7
seg_0083,43.25,-86.24,2,2.482035455025331,594.6794269783207,11.3,35.7,3,7,30.0
seg_0083_m0,43.25,-86.24,2,2.482035455025331,594.6794269783207,11.3,35.7,3,1,83.2
seg_0083_m3,43.25,-86.24,2,2.482035455025331,594.6794269783207,11.3,35.7,3,4,55.9
seg_0083_m6,43.25,-86.24,2,2.482035455025331,594.6794269783207,11.3,35.7,3,7,38.1
seg_0083_m9,43.25,-86.24,2,2.482035455025331,594.6794269783207,11.3,35.7,3,10,30.5
seg_0084,43.23,-86.25,2,0.0,468.9216890779229,17.0,26.7,2,11,45.0
seg_0084_m0,43.23,-86.25,2,0.0,468.9216890779229,17.0,26.7,2,1,125.6
seg_0084_m3,43.23,-86.25,2,0.0,468.9216890779229,17.0,26.7,2,4,84.7
seg_0084_m6,43.23,-86.25,2,0.0,468.9216890779229,17.0,26.7,2,7,57.4
seg_0084_m9,43.23,-86.25,2,0.0,468.9216890779229,17.0,26.7,2,10,46.1
seg_0085,43.21,-86.26,2,2.4820354550246257,1340.3596023780344,13.2,76.1,5,5,35.0
seg_0085_m0,43.21,-86.26,2,2.4820354550246257,1340.3596023780344,13.2,76.1,5,1,96.7
seg_0085_m3,43.21,-86.26,2,2.4820354550246257,1340.3596023780344,13.2,76.1,5,4,66.0
seg_0085_m6,43.21,-86.26,2,2.4820354550246257,1340.3596023780344,13.2,76.1,5,7,44.5
seg_0085_m9,43.21,-86.26,2,2.4820354550246257,1340.3596023780344,13.2,76.1,5,10,36.4
seg_0086,43.19,-86.27,2,4.9640709100492515,427.1070247603128,19.5,16.0,4,1,22.0
seg_0086_m0,43.19,-86.27,2,4.9640709100492515,427.1070247603128,19.5,16.0,4,1,61.0
seg_0086_m3,43.19,-86.27,2,4.9640709100492515,427.1070247603128,19.5,16.0,4,4,41.4
seg_0086_m6,43.19,-86.27,2,4.9640709100492515,427.1070247603128,19.5,16.0,4,7,28.4
seg_0086_m9,43.19,-86.27,2,4.9640709100492515,427.1070247603128,19.5,16.0,4,10,22.5
seg_0087,44.78,-85.6,1,3.1395541084693193,1224.7264143282625,18.0,76.1,4,8,12.0
seg_0087_m0,44.78,-85.6,1,3.1395541084693193,1224.7264143282625,18.0,76.1,4,1,33.9
seg_0087_m3,44.78,-85.6,1,3.1395541084693193,1224.7264143282625,18.0,76.1,4,4,23.1
seg_0087_m6,44.78,-85.6,1,3.1395541084693193,1224.7264143282625,18.0,76.1,4,7,15.7
seg_0087_m9,44.78,-85.6,1,3.1395541084693193,1224.7264143282625,18.0,76.1,4,10,13.0
seg_0088,44.77,-85.61,1,1.5697770542349385,296.80430365756877,16.7,9.6,1,2,20.0
seg_0088_m0,44.77,-85.61,1,1.5697770542349385,296.80430365756877,16.7,9.6,1,1,56.5
seg_0088_m3,44.77,-85.61,1,1.5697770542349385,296.80430365756877,16.7,9.6,1,4,38.6
seg_0088_m6,44.77,-85.61,1,1.5697770542349385,296.80430365756877,16.7,9.6,1,7,26.1
seg_0088_m9,44.77,-85.61,1,1.5697770542349385,296.80430365756877,16.7,9.6,1,10,21.3
seg_0089,44.76,-85.62,1,0.0,829.6975525451453,14.1,45.7,2,6,28.0
seg_0089_m0,44.76,-85.62,1,0.0,829.6975525451453,14.1,45.7,2,1,79.3
seg_0089_m3,44.76,-85.62,1,0.0,829.6975525451453,14.1,45.7,2,4,53.9
seg_0089_m6,44.76,-85.62,1,0.0,829.6975525451453,14.1,45.7,2,7,36.7
seg_0089_m9,44.76,-85.62,1,0.0,829.6975525451453,14.1,45.7,2,10,29.8
seg_0090,44.75,-85.63,1,1.5697770542332656,422.7981082972575,14.6,21.8,4,5,22.0
seg_0090_m0,44.75,-85.63,1,1.5697770542332656,422.7981082972575,14.6,21.8,4,1,61.9
seg_0090_m3,44.75,-85.63,1,1.5697770542332656,422.7981082972575,14.6,21.8,4,4,42.2
seg_0090_m6,44.75,-85.63,1,1.5697770542332656,422.7981082972575,14.6,21.8,4,7,29.2
seg_0090_m9,44.75,-85.63,1,1.5697770542332656,422.7981082972575,14.6,21.8,4,10,23.5
seg_0091,44.74,-85.64,1,3.1395541084676464,1114.738718942808,16.3,67.1,5,1,14.0
seg_0091_m0,44.74,-85.64,1,3.1395541084676464,1114.738718942808,16.3,67.1,5,1,39.3
seg_0091_m3,44.74,-85.64,1,3.1395541084676464,1114.738718942808,16.3,67.1,5,4,26.9
seg_0091_m6,44.74,-85.64,1,3.1395541084676464,1114.738718942808,16.3,67.1,5,7,18.4
seg_0091_m9,44.74,-85.64,1,3.1395541084676464,1114.738718942808,16.3,67.1,5,10,15.2
seg_0092,44.28,-86.32,2,3.1395541084693193,896.4100539683661,19.4,55.9,1,6,10.0
seg_0092_m0,44.28,-86.32,2,3.1395541084693193,896.4100539683661,19.4,55.9,1,1,28.1
seg_0092_m3,44.28,-86.32,2,3.1395541084693193,896.4100539683661,19.4,55.9,1,4,19.1
seg_0092_m6,44.28,-86.32,2,3.1395541084693193,896.4100539683661,19.4,55.9,1,7,13.1
seg_0092_m9,44.28,-86.32,2,3.1395541084693193,896.4100539683661,19.4,55.9,1,10,10.8
seg_0093,44.27,-86.33,2,1.5697770542349385,962.4347828952148,14.8,56.0,1,2,18.0
seg_0093_m0,44.27,-86.33,2,1.5697770542349385,962.4347828952148,14.8,56.0,1,1,50.6
seg_0093_m3,44.27,-86.33,2,1.5697770542349385,962.4347828952148,14.8,56.0,1,4,34.6
seg_0093_m6,44.27,-86.33,2,1.5697770542349385,962.4347828952148,14.8,56.0,1,7,23.7
seg_0093_m9,44.27,-86.33,2,1.5697770542349385,962.4347828952148,14.8,56.0,1,10,19.1
seg_0094,44.26,-86.34,2,0.0,1015.9280910351473,19.3,56.5,2,4,25.0
seg_0094_m0,44.26,-86.34,2,0.0,1015.9280910351473,19.3,56.5,2,1,70.6
seg_0094_m3,44.26,-86.34,2,0.0,1015.9280910351473,19.3,56.5,2,4,48.4
seg_0094_m6,44.26,-86.34,2,0.0,1015.9280910351473,19.3,56.5,2,7,32.9
seg_0094_m9,44.26,-86.34,2,0.0,1015.9280910351473,19.3,56.5,2,10,26.6
seg_0095,44.25,-86.35,2,1.5697770542332656,952.6110874509181,19.1,55.9,2,4,20.0
seg_0095_m0,44.25,-86.35,2,1.5697770542332656,952.6110874509181,19.1,55.9,2,1,56.2
seg_0095_m3,44.25,-86.35,2,1.5697770542332656,952.6110874509181,19.1,55.9,2,4,38.7
seg_0095_m6,44.25,-86.35,2,1.5697770542332656,952.6110874509181,19.1,55.9,2,7,26.6
seg_0095_m9,44.25,-86.35,2,1.5697770542332656,952.6110874509181,19.1,55.9,2,10,21.4
seg_0096,44.24,-86.36,2,3.1395541084676464,1340.424387025265,18.4,84.6,1,4,12.0
seg_0096_m0,44.24,-86.36,2,3.1395541084676464,1340.424387025265,18.4,84.6,1,1,33.8
seg_0096_m3,44.24,-86.36,2,3.1395541084676464,1340.424387025265,18.4,84.6,1,4,22.9
seg_0096_m6,44.24,-86.36,2,3.1395541084676464,1340.424387025265,18.4,84.6,1,7,15.9
seg_0096_m9,44.24,-86.36,2,3.1395541084676464,1340.424387025265,18.4,84.6,1,10,13.0
seg_0097,43.97,-86.43,2,3.1395541084676464,527.2361252371038,19.8,26.6,3,5,10.0
seg_0097_m0,43.97,-86.43,2,3.1395541084676464,527.2361252371038,19.8,26.6,3,1,28.2
seg_0097_m3,43.97,-86.43,2,3.1395541084676464,527.2361252371038,19.8,26.6,3,4,19.3
seg_0097_m6,43.97,-86.43,2,3.1395541084676464,527.2361252371038,19.8,26.6,3,7,13.1
seg_0097_m9,43.97,-86.43,2,3.1395541084676464,527.2361252371038,19.8,26.6,3,10,10.7
seg_0098,43.96,-86.44,2,1.569777054234381,823.3577716578678,19.7,45.6,3,11,18.0
seg_0098_m0,43.96,-86.44,2,1.569777054234381,823.3577716578678,19.7,45.6,3,1,50.6
seg_0098_m3,43.96,-86.44,2,1.569777054234381,823.3577716578678,19.7,45.6,3,4,34.3
seg_0098_m6,43.96,-86.44,2,1.569777054234381,823.3577716578678,19.7,45.6,3,7,24.0
seg_0098_m9,43.96,-86.44,2,1.569777054234381,823.3577716578678,19.7,45.6,3,10,19.2
seg_0099,43.95,-86.45,2,0.0,856.8547227907638,11.3,46.2,4,10,24.0
seg_0099_m0,43.95,-86.45,2,0.0,856.8547227907638,11.3,46.2,4,1,67.6
seg_0099_m3,43.95,-86.45,2,0.0,856.8547227907638,11.3,46.2,4,4,45.7
seg_0099_m6,43.95,-86.45,2,0.0,856.8547227907638,11.3,46.2,4,7,32.0
seg_0099_m9,43.95,-86.45,2,0.0,856.8547227907638,11.3,46.2,4,10,26.0
seg_0100,43.94,-86.46,2,1.5697770542338232,1351.4564519318305,14.3,80.4,5,5,20.0
seg_0100_m0,43.94,-86.46,2,1.5697770542338232,1351.4564519318305,14.3,80.4,5,1,56.5
seg_0100_m3,43.94,-86.46,2,1.5697770542338232,1351.4564519318305,14.3,80.4,5,4,38.3
seg_0100_m6,43.94,-86.46,2,1.5697770542338232,1351.4564519318305,14.3,80.4,5,7,26.5
seg_0100_m9,43.94,-86.46,2,1.5697770542338232,1351.4564519318305,14.3,80.4,5,10,21.4
seg_0101,43.93,-86.47,2,3.139554108468204,935.7582277955496,10.9,57.3,5,4,12.0
seg_0101_m0,43.93,-86.47,2,3.139554108468204,935.7582277955496,10.9,57.3,5,1,33.9
seg_0101_m3,43.93,-86.47,2,3.139554108468204,935.7582277955496,10.9,57.3,5,4,22.9
seg_0101_m6,43.93,-86.47,2,3.139554108468204,935.7582277955496,10.9,57.3,5,7,15.8
seg_0101_m9,43.93,-86.47,2,3.139554108468204,935.7582277955496,10.9,57.3,5,10,12.9
seg_0102,45.4,-84.94,1,3.1395541084676464,610.4587265146442,16.7,33.8,4,7,8.0
seg_0102_m0,45.4,-84.94,1,3.1395541084676464,610.4587265146442,16.7,33.8,4,1,22.3
seg_0102_m3,45.4,-84.94,1,3.1395541084676464,610.4587265146442,16.7,33.8,4,4,14.9
seg_0102_m6,45.4,-84.94,1,3.1395541084676464,610.4587265146442,16.7,33.8,4,7,10.1
seg_0102_m9,45.4,-84.94,1,3.1395541084676464,610.4587265146442,16.7,33.8,4,10,8.2
seg_0103,45.39,-84.95,1,1.5697770542332656,1267.6427935736103,15.9,71.2,5,1,14.0
seg_0103_m0,45.39,-84.95,1,1.5697770542332656,1267.6427935736103,15.9,71.2,5,1,38.9
seg_0103_m3,45.39,-84.95,1,1.5697770542332656,1267.6427935736103,15.9,71.2,5,4,26.3
seg_0103_m6,45.39,-84.95,1,1.5697770542332656,1267.6427935736103,15.9,71.2,5,7,17.7
seg_0103_m9,45.39,-84.95,1,1.5697770542332656,1267.6427935736103,15.9,71.2,5,10,14.2
seg_0104,45.38,-84.96,1,0.0,1119.6829471558456,11.4,71.2,1,10,18.0
seg_0104_m0,45.38,-84.96,1,0.0,1119.6829471558456,11.4,71.2,1,1,49.8
seg_0104_m3,45.38,-84.96,1,0.0,1119.6829471558456,11.4,71.2,1,4,33.7
seg_0104_m6,45.38,-84.96,1,0.0,1119.6829471558456,11.4,71.2,1,7,23.1
seg_0104_m9,45.38,-84.96,1,0.0,1119.6829471558456,11.4,71.2,1,10,18.5
seg_0105,45.37,-84.97,1,1.5697770542349385,627.4304802376247,11.6,35.0,3,1,14.0
seg_0105_m0,45.37,-84.97,1,1.5697770542349385,627.4304802376247,11.6,35.0,3,1,38.7
seg_0105_m3,45.37,-84.97,1,1.5697770542349385,627.4304802376247,11.6,35.0,3,4,26.3
seg_0105_m6,45.37,-84.97,1,1.5697770542349385,627.4304802376247,11.6,35.0,3,7,18.0
seg_0105_m9,45.37,-84.97,1,1.5697770542349385,627.4304802376247,11.6,35.0,3,10,14.3
seg_0106,45.36,-84.98,1,3.1395541084693193,1324.562292563006,10.8,76.8,2,2,8.0
seg_0106_m0,45.36,-84.98,1,3.1395541084693193,1324.562292563006,10.8,76.8,2,1,22.1
seg_0106_m3,45.36,-84.98,1,3.1395541084693193,1324.562292563006,10.8,76.8,2,4,15.0
seg_0106_m6,45.36,-84.98,1,3.1395541084693193,1324.562292563006,10.8,76.8,2,7,10.1
seg_0106_m9,45.36,-84.98,1,3.1395541084693193,1324.562292563006,10.8,76.8,2,10,8.1
seg_0107,44.85,-87.35,1,3.1395541084693193,884.4591537999376,16.3,54.1,5,4,10.0
seg_0107_m0,44.85,-87.35,1,3.1395541084693193,884.4591537999376,16.3,54.1,5,1,28.3
seg_0107_m3,44.85,-87.35,1,3.1395541084693193,884.4591537999376,16.3,54.1,5,4,19.4
seg_0107_m6,44.85,-87.35,1,3.1395541084693193,884.4591537999376,16.3,54.1,5,7,13.4
seg_0107_m9,44.85,-87.35,1,3.1395541084693193,884.4591537999376,16.3,54.1,5,10,11.0
